harga,jumlah_kamar_tidur,jumlah_kamar_mandi,jumlah_garasi,luas_tanah,luas_bangunan
"Rp 5,5 Miliar",4.0,5.0,2.0,193 m²,300 m²
"Rp 6,5 Miliar",8.0,5.0,0.0,2367 m²,1000 m²
"Rp 4,5 Miliar",0.0,0.0,0.0,282 m²,500 m²
"Rp 4,7 Miliar",4.0,3.0,1.0,334 m²,250 m²
Rp 550 Juta,3.0,2.0,1.0,95 m²,70 m²
"Rp 3,5 Miliar",5.0,3.0,2.0,430 m²,530 m²
Rp 765 Juta,3.0,2.0,1.0,118 m²,80 m²
"Rp 1,47 Miliar",4.0,3.0,1.0,178 m²,131 m²
Rp 730 Juta,3.0,2.0,1.0,100 m²,80 m²
"Rp 1,49 Miliar",4.0,3.0,1.0,126 m²,170 m²
Rp 498 Juta,3.0,2.0,1.0,90 m²,65 m²
Rp 775 Juta,3.0,2.0,1.0,145 m²,80 m²
"Rp 1,75 Miliar",0.0,0.0,0.0,162 m²,160 m²
"Rp 1,47 Miliar",4.0,4.0,2.0,178 m²,131 m²
Rp 835 Juta,3.0,1.0,1.0,93 m²,75 m²
"Rp 2,5 Miliar",4.0,3.0,2.0,123 m²,200 m²
"Rp 2,75 Miliar",4.0,4.0,1.0,150 m²,190 m²
"Rp 3,09 Miliar",4.0,3.0,1.0,279 m²,299 m²
"Rp 2,2 Miliar",3.0,3.0,2.0,139 m²,125 m²
Rp 850 Juta,3.0,1.0,1.0,99 m²,70 m²
Rp 700 Juta,3.0,1.0,1.0,108 m²,85 m²
Rp 4 Miliar,4.0,3.0,1.0,184 m²,300 m²
Rp 645 Juta,3.0,1.0,1.0,93 m²,60 m²
"Rp 1,15 Miliar",2.0,1.0,1.0,93 m²,65 m²
"Rp 1,5 Miliar",10.0,10.0,1.0,100 m²,150 m²
"Rp 3,9 Miliar",11.0,11.0,7.0,321 m²,450 m²
"Rp 5,95 Miliar",6.0,4.0,2.0,355 m²,376 m²
Rp 450 Juta,5.0,2.0,1.0,72 m²,70 m²
Rp 990 Juta,3.0,2.0,1.0,120 m²,120 m²
Rp 897 Juta,3.0,2.0,1.0,107 m²,91 m²
"Rp 5,95 Miliar",6.0,4.0,2.0,355 m²,376 m²
"Rp 5,5 Miliar",4.0,4.0,1.0,193 m²,300 m²
Rp 700 Juta,3.0,1.0,1.0,108 m²,85 m²
Rp 700 Juta,3.0,1.0,1.0,108 m²,85 m²
Rp 835 Juta,3.0,2.0,1.0,102 m²,65 m²
Rp 4 Miliar,0.0,0.0,0.0,203 m²,280 m²
"Rp 1,65 Miliar",3.0,2.0,1.0,301 m²,250 m²
"Rp 1,45 Miliar",5.0,3.0,2.0,125 m²,156 m²
Rp 550 Juta,2.0,1.0,1.0,100 m²,50 m²
"Rp 7,8 Miliar",5.0,4.0,2.0,400 m²,440 m²
Rp 835 Juta,3.0,1.0,1.0,95 m²,75 m²
Rp 410 Juta,2.0,1.0,1.0,88 m²,50 m²
Rp 689 Juta,3.0,2.0,1.0,120 m²,75 m²
"Rp 1,17 Miliar",3.0,2.0,1.0,115 m²,90 m²
Rp 765 Juta,3.0,2.0,1.0,145 m²,85 m²
Rp 730 Juta,3.0,2.0,1.0,100 m²,80 m²
"Rp 1,97 Miliar",5.0,6.0,3.0,166 m²,180 m²
"Rp 1,94 Miliar",3.0,2.0,2.0,150 m²,110 m²
"Rp 1,38 Miliar",3.0,2.0,2.0,107 m²,100 m²
Rp 875 Juta,3.0,2.0,1.0,107 m²,5070 m²
Rp 585 Juta,3.0,2.0,1.0,81 m²,81 m²
Rp 825 Juta,3.0,2.0,1.0,120 m²,80 m²
"Rp 1,6 Miliar",3.0,3.0,1.0,122 m²,200 m²
Rp 760 Juta,3.0,2.0,1.0,107 m²,100 m²
Rp 685 Juta,3.0,2.0,1.0,98 m²,75 m²
"Rp 1,85 Miliar",3.0,2.0,2.0,116 m²,115 m²
Rp 4 Miliar,0.0,0.0,0.0,203 m²,280 m²
Rp 475 Juta,2.0,1.0,1.0,90 m²,50 m²
"Rp 5,95 Miliar",6.0,3.0,2.0,355 m²,376 m²
Rp 275 Juta,2.0,1.0,1.0,71 m²,36 m²
Rp 550 Juta,2.0,1.0,0.0,125 m²,45 m²
Rp 275 Juta,2.0,1.0,1.0,71 m²,36 m²
"Rp 3,9 Miliar",11.0,11.0,2.0,321 m²,450 m²
Rp 910 Juta,4.0,2.0,0.0,106 m²,160 m²
Rp 8 Miliar,7.0,6.0,0.0,400 m²,440 m²
"Rp 4,65 Miliar",5.0,4.0,0.0,180 m²,220 m²
"Rp 4,4 Miliar",7.0,5.0,0.0,525 m²,550 m²
"Rp 2,5 Miliar",6.0,3.0,0.0,393 m²,200 m²
"Rp 2,4 Miliar",3.0,2.0,0.0,238 m²,75 m²
"Rp 1,9 Miliar",5.0,1.0,0.0,250 m²,210 m²
"Rp 1,3 Miliar",2.0,2.0,0.0,134 m²,80 m²
"Rp 1,3 Miliar",4.0,3.0,0.0,144 m²,200 m²
Rp 850 Juta,2.0,1.0,0.0,105 m²,50 m²
Rp 890 Juta,3.0,2.0,1.0,85 m²,70 m²
Rp 270 Juta,2.0,1.0,1.0,61 m²,30 m²
Rp 699 Juta,3.0,1.0,1.0,99 m²,60 m²
Rp 555 Juta,3.0,2.0,2.0,105 m²,65 m²
Rp 680 Juta,3.0,1.0,1.0,97 m²,65 m²
Rp 950 Juta,4.0,4.0,1.0,90 m²,62 m²
"Rp 5,3 Miliar",7.0,4.0,1.0,369 m²,262 m²
Rp 675 Juta,2.0,1.0,1.0,85 m²,45 m²
Rp 765 Juta,3.0,2.0,0.0,118 m²,80 m²
Rp 756 Juta,3.0,2.0,2.0,104 m²,60 m²
"Rp 1,94 Miliar",3.0,2.0,2.0,150 m²,110 m²
Rp 519 Juta,2.0,1.0,1.0,90 m²,50 m²
Rp 945 Juta,3.0,2.0,1.0,137 m²,100 m²
"Rp 3,8 Miliar",13.0,11.0,6.0,235 m²,465 m²
"Rp 2,28 Miliar",4.0,3.0,2.0,182 m²,135 m²
Rp 495 Juta,2.0,1.0,1.0,45 m²,85 m²
"Rp 2,98 Miliar",11.0,11.0,1.0,179 m²,211 m²
Rp 475 Juta,2.0,1.0,1.0,80 m²,45 m²
"Rp 1,6 Miliar",4.0,4.0,1.0,530 m²,130 m²
"Rp 2,88 Miliar",11.0,11.0,1.0,208 m²,207 m²
"Rp 2,88 Miliar",11.0,11.0,1.0,208 m²,207 m²
Rp 2 Miliar,6.0,5.0,2.0,254 m²,300 m²
Rp 999 Juta,3.0,3.0,1.0,103 m²,100 m²
"Rp 1,27 Miliar",3.0,2.0,1.0,91 m²,100 m²
Rp 645 Juta,3.0,1.0,1.0,93 m²,60 m²
Rp 260 Juta,2.0,1.0,2.0,72 m²,36 m²
"Rp 1,27 Miliar",3.0,2.0,1.0,91 m²,100 m²
"Rp 1,27 Miliar",3.0,2.0,1.0,91 m²,103 m²
"Rp 1,27 Miliar",3.0,3.0,1.0,91 m²,100 m²
Rp 255 Juta,2.0,1.0,1.0,71 m²,36 m²
"Rp 2,11 Miliar",3.0,2.0,1.0,110 m²,107 m²
"Rp 3,87 Miliar",3.0,3.0,2.0,204 m²,142 m²
"Rp 3,23 Miliar",3.0,3.0,2.0,153 m²,135 m²
"Rp 3,5 Miliar",6.0,5.0,1.0,220 m²,250 m²
"Rp 3,5 Miliar",2.0,3.0,1.0,302 m²,302 m²
"Rp 3,1 Miliar",7.0,7.0,2.0,335 m²,191 m²
Rp 775 Juta,3.0,2.0,2.0,136 m²,90 m²
Rp 450 Juta,2.0,1.0,1.0,82 m²,50 m²
Rp 825 Juta,3.0,2.0,1.0,163 m²,90 m²
"Rp 1,45 Miliar",3.0,3.0,1.0,110 m²,129 m²
Rp 885 Juta,4.0,2.0,2.0,142 m²,110 m²
"Rp 2,3 Miliar",4.0,3.0,0.0,130 m²,220 m²
"Rp 1,82 Miliar",3.0,2.0,1.0,140 m²,158 m²
Rp 775 Juta,2.0,2.0,1.0,118 m²,100 m²
Rp 690 Juta,3.0,2.0,2.0,78 m²,60 m²
Rp 260 Juta,2.0,1.0,2.0,72 m²,36 m²
"Rp 1,65 Miliar",3.0,3.0,1.0,130 m²,130 m²
Rp 255 Juta,1.0,2.0,1.0,62 m²,40 m²
"Rp 2,3 Miliar",4.0,3.0,0.0,130 m²,220 m²
"Rp 4,2 Miliar",3.0,4.0,0.0,564 m²,190 m²
"Rp 2,3 Miliar",4.0,3.0,0.0,120 m²,220 m²
Rp 357 Juta,2.0,1.0,1.0,132 m²,36 m²
Rp 470 Juta,2.0,1.0,1.0,120 m²,40 m²
Rp 270 Juta,2.0,1.0,1.0,61 m²,30 m²
Rp 280 Juta,2.0,1.0,1.0,80 m²,32 m²
Rp 700 Juta,3.0,1.0,1.0,108 m²,85 m²
Rp 490 Juta,2.0,1.0,1.0,84 m²,45 m²
Rp 490 Juta,2.0,1.0,1.0,84 m²,45 m²
Rp 897 Juta,3.0,2.0,1.0,107 m²,91 m²
Rp 765 Juta,3.0,1.0,2.0,118 m²,80 m²
Rp 475 Juta,2.0,1.0,0.0,73 m²,60 m²
Rp 470 Juta,2.0,1.0,1.0,90 m²,53 m²
Rp 1 Miliar,3.0,4.0,2.0,135 m²,180 m²
Rp 260 Juta,2.0,1.0,2.0,72 m²,36 m²
Rp 275 Juta,2.0,1.0,0.0,129 m²,50 m²
Rp 407 Juta,2.0,1.0,1.0,108 m²,42 m²
Rp 407 Juta,2.0,1.0,1.0,108 m²,42 m²
"Rp 1,1 Miliar",2.0,1.0,0.0,165 m²,100 m²
Rp 235 Juta,2.0,1.0,1.0,73 m²,30 m²
"Rp 1,5 Miliar",6.0,4.0,0.0,138 m²,138 m²
"Rp 4,2 Miliar",8.0,4.0,0.0,1100 m²,500 m²
Rp 875 Juta,5.0,3.0,1.0,91 m²,95 m²
Rp 875 Juta,3.0,2.0,1.0,85 m²,70 m²
Rp 875 Juta,3.0,1.0,1.0,90 m²,64 m²
Rp 680 Juta,2.0,2.0,2.0,91 m²,51 m²
Rp 845 Juta,3.0,2.0,1.0,164 m²,90 m²
"Rp 2,11 Miliar",3.0,2.0,1.0,110 m²,107 m²
"Rp 3,87 Miliar",3.0,3.0,2.0,204 m²,142 m²
"Rp 3,23 Miliar",3.0,3.0,2.0,153 m²,135 m²
Rp 410 Juta,2.0,1.0,1.0,88 m²,50 m²
Rp 235 Juta,2.0,1.0,1.0,73 m²,30 m²
Rp 440 Juta,2.0,1.0,1.0,88 m²,50 m²
"Rp 1,17 Miliar",3.0,2.0,1.0,115 m²,90 m²
Rp 3 Miliar,12.0,5.0,1.0,459 m²,226 m²
Rp 670 Juta,3.0,2.0,1.0,136 m²,80 m²
Rp 2 Miliar,3.0,3.0,0.0,125 m²,180 m²
Rp 550 Juta,3.0,1.0,3.0,60 m²,101 m²
"Rp 1,25 Miliar",3.0,2.0,2.0,180 m²,90 m²
Rp 559 Juta,2.0,1.0,1.0,84 m²,46 m²
Rp 550 Juta,2.0,1.0,1.0,85 m²,45 m²
"Rp 1,95 Miliar",0.0,0.0,0.0,116 m²,115 m²
Rp 550 Juta,2.0,1.0,1.0,85 m²,45 m²
Rp 675 Juta,2.0,2.0,1.0,82 m²,160 m²
"Rp 1,6 Miliar",3.0,3.0,1.0,92 m²,97 m²
Rp 999 Juta,3.0,3.0,1.0,103 m²,100 m²
Rp 350 Juta,2.0,1.0,1.0,81 m²,45 m²
Rp 450 Juta,2.0,1.0,1.0,75 m²,50 m²
Rp 200 Juta,2.0,1.0,1.0,60 m²,30 m²
Rp 485 Juta,2.0,1.0,1.0,75 m²,50 m²
Rp 640 Juta,2.0,1.0,1.0,91 m²,50 m²
Rp 485 Juta,2.0,1.0,1.0,75 m²,50 m²
"Rp 5,12 Miliar",7.0,5.0,0.0,569 m²,241 m²
Rp 849 Juta,3.0,2.0,1.0,111 m²,60 m²
Rp 415 Juta,2.0,1.0,1.0,77 m²,45 m²
Rp 415 Juta,2.0,1.0,1.0,77 m²,45 m²
"Rp 1,4 Miliar",4.0,4.0,1.0,428 m²,140 m²
Rp 545 Juta,2.0,1.0,1.0,85 m²,45 m²
Rp 545 Juta,2.0,1.0,1.0,85 m²,45 m²
"Rp 5,28 Miliar",4.0,4.0,2.0,268 m²,178 m²
Rp 698 Juta,2.0,1.0,1.0,106 m²,55 m²
Rp 698 Juta,2.0,1.0,1.0,106 m²,55 m²
Rp 650 Juta,3.0,1.0,0.0,100 m²,10 m²
Rp 720 Juta,3.0,2.0,1.0,87 m²,80 m²
Rp 720 Juta,3.0,2.0,1.0,87 m²,80 m²
Rp 850 Juta,2.0,1.0,0.0,125 m²,52 m²
Rp 350 Juta,2.0,1.0,1.0,104 m²,50 m²
Rp 775 Juta,3.0,2.0,1.0,145 m²,70 m²
Rp 775 Juta,3.0,2.0,1.0,145 m²,70 m²
Rp 9 Miliar,31.0,31.0,0.0,547 m²,900 m²
"Rp 1,42 Miliar",5.0,4.0,0.0,144 m²,250 m²
Rp 560 Juta,3.0,1.0,1.0,82 m²,45 m²
"Rp 1,5 Miliar",5.0,3.0,1.0,158 m²,220 m²
Rp 450 Juta,2.0,2.0,1.0,54 m²,103 m²
Rp 480 Juta,2.0,1.0,1.0,108 m²,42 m²
"Rp 2,5 Miliar",5.0,3.0,1.0,123 m²,200 m²
"Rp 2,53 Miliar",5.0,4.0,0.0,178 m²,130 m²
Rp 575 Juta,2.0,2.0,1.0,100 m²,80 m²
Rp 756 Juta,3.0,2.0,1.0,110 m²,70 m²
Rp 730 Juta,3.0,2.0,1.0,100 m²,80 m²
Rp 765 Juta,3.0,2.0,0.0,103 m²,70 m²
Rp 2 Miliar,3.0,2.0,0.0,120 m²,100 m²
Rp 650 Juta,3.0,2.0,1.0,75 m²,70 m²
Rp 580 Juta,2.0,1.0,1.0,66 m²,45 m²
Rp 961 Juta,3.0,3.0,1.0,107 m²,80 m²
Rp 800 Juta,3.0,2.0,1.0,154 m²,60 m²
Rp 756 Juta,3.0,1.0,2.0,95 m²,57 m²
Rp 775 Juta,3.0,2.0,1.0,113 m²,85 m²
Rp 689 Juta,3.0,2.0,2.0,120 m²,75 m²
Rp 875 Juta,4.0,2.0,1.0,122 m²,110 m²
Rp 880 Juta,3.0,2.0,1.0,104 m²,100 m²
Rp 775 Juta,2.0,1.0,1.0,80 m²,50 m²
Rp 449 Juta,2.0,1.0,1.0,82 m²,45 m²
"Rp 1,35 Miliar",3.0,3.0,2.0,100 m²,90 m²
"Rp 1,15 Miliar",3.0,2.0,1.0,130 m²,90 m²
"Rp 1,4 Miliar",8.0,4.0,2.0,90 m²,90 m²
"Rp 4,5 Miliar",15.0,5.0,8.0,495 m²,495 m²
"Rp 4,5 Miliar",5.0,4.0,8.0,535 m²,430 m²
Rp 14 Miliar,7.0,6.0,4.0,970 m²,600 m²
Rp 550 Juta,3.0,2.0,1.0,88 m²,45 m²
Rp 450 Juta,2.0,1.0,1.0,81 m²,36 m²
Rp 580 Juta,3.0,2.0,1.0,126 m²,75 m²
"Rp 1,85 Miliar",3.0,2.0,2.0,116 m²,115 m²
"Rp 2,53 Miliar",5.0,4.0,0.0,178 m²,130 m²
"Rp 2,2 Miliar",3.0,3.0,1.0,135 m²,125 m²
"Rp 1,95 Miliar",3.0,3.0,1.0,128 m²,188 m²
Rp 445 Juta,3.0,2.0,1.0,83 m²,50 m²
Rp 775 Juta,3.0,2.0,1.0,145 m²,70 m²
Rp 799 Juta,3.0,2.0,1.0,111 m²,60 m²
"Rp 1,95 Miliar",3.0,3.0,1.0,128 m²,118 m²
"Rp 1,79 Miliar",4.0,3.0,1.0,119 m²,160 m²
"Rp 1,95 Miliar",3.0,3.0,1.0,128 m²,188 m²
"Rp 2,5 Miliar",4.0,3.0,1.0,123 m²,200 m²
"Rp 1,5 Miliar",5.0,4.0,1.0,121 m²,170 m²
"Rp 1,5 Miliar",3.0,2.0,1.0,112 m²,80 m²
Rp 765 Juta,3.0,2.0,1.0,120 m²,82 m²
"Rp 2,3 Miliar",10.0,11.0,1.0,121 m²,162 m²
Rp 850 Juta,3.0,2.0,1.0,98 m²,100 m²
"Rp 1,5 Miliar",5.0,4.0,1.0,121 m²,170 m²
Rp 594 Juta,2.0,1.0,1.0,79 m²,40 m²
"Rp 1,5 Miliar",3.0,2.0,1.0,112 m²,80 m²
Rp 454 Juta,2.0,1.0,2.0,112 m²,40 m²
"Rp 1,4 Miliar",3.0,2.0,1.0,174 m²,150 m²
"Rp 1,35 Miliar",3.0,1.0,0.0,103 m²,100 m²
"Rp 1,1 Miliar",3.0,2.0,1.0,160 m²,150 m²
Rp 260 Juta,2.0,1.0,2.0,72 m²,36 m²
"Rp 1,35 Miliar",3.0,2.0,1.0,103 m²,100 m²
Rp 645 Juta,3.0,2.0,1.0,93 m²,60 m²
Rp 594 Juta,2.0,1.0,1.0,79 m²,40 m²
"Rp 1,85 Miliar",3.0,3.0,2.0,150 m²,110 m²
Rp 910 Juta,4.0,2.0,0.0,106 m²,160 m²
"Rp 1,5 Miliar",3.0,2.0,0.0,135 m²,75 m²
"Rp 1,3 Miliar",2.0,1.0,0.0,135 m²,130 m²
"Rp 1,35 Miliar",5.0,3.0,0.0,99 m²,198 m²
"Rp 1,5 Miliar",5.0,4.0,0.0,132 m²,250 m²
"Rp 1,3 Miliar",5.0,3.0,0.0,122 m²,170 m²
"Rp 1,25 Miliar",3.0,2.0,0.0,133 m²,120 m²
"Rp 1,3 Miliar",5.0,2.0,0.0,170 m²,200 m²
"Rp 1,4 Miliar",3.0,2.0,0.0,113 m²,120 m²
"Rp 1,3 Miliar",5.0,3.0,0.0,150 m²,220 m²
"Rp 1,1 Miliar",2.0,1.0,0.0,150 m²,66 m²
"Rp 1,29 Miliar",4.0,3.0,0.0,109 m²,100 m²
Rp 850 Juta,2.0,1.0,0.0,265 m²,150 m²
Rp 260 Juta,2.0,1.0,0.0,72 m²,36 m²
Rp 270 Juta,2.0,1.0,1.0,61 m²,30 m²
"Rp 6,8 Miliar",8.0,5.0,1.0,447 m²,350 m²
"Rp 1,1 Miliar",3.0,1.0,2.0,110 m²,85 m²
Rp 500 Juta,2.0,1.0,1.0,88 m²,55 m²
"Rp 1,3 Miliar",3.0,2.0,1.0,140 m²,114 m²
Rp 675 Juta,3.0,2.0,1.0,125 m²,65 m²
Rp 675 Juta,3.0,2.0,1.0,125 m²,65 m²
"Rp 1,95 Miliar",3.0,3.0,1.0,128 m²,188 m²
Rp 675 Juta,3.0,2.0,1.0,125 m²,65 m²
Rp 520 Juta,2.0,1.0,1.0,90 m²,50 m²
Rp 889 Juta,3.0,2.0,1.0,85 m²,70 m²
Rp 650 Juta,2.0,1.0,1.0,108 m²,45 m²
"Rp 1,97 Miliar",5.0,6.0,4.0,166 m²,180 m²
Rp 675 Juta,3.0,2.0,1.0,125 m²,65 m²
"Rp 1,97 Miliar",5.0,6.0,4.0,166 m²,150 m²
"Rp 1,97 Miliar",5.0,6.0,4.0,166 m²,150 m²
"Rp 1,97 Miliar",5.0,6.0,0.0,166 m²,150 m²
"Rp 1,97 Miliar",5.0,6.0,4.0,166 m²,150 m²
Rp 450 Juta,2.0,1.0,1.0,83 m²,50 m²
Rp 674 Juta,3.0,2.0,2.0,125 m²,65 m²
"Rp 1,45 Miliar",3.0,3.0,1.0,110 m²,129 m²
"Rp 2,2 Miliar",4.0,3.0,0.0,1045 m²,55 m²
Rp 450 Juta,2.0,1.0,1.0,83 m²,50 m²
Rp 825 Juta,3.0,2.0,0.0,163 m²,90 m²
"Rp 2,8 Miliar",5.0,4.0,1.0,181 m²,197 m²
"Rp 1,25 Miliar",4.0,3.0,2.0,99 m²,105 m²
"Rp 2,2 Miliar",10.0,10.0,1.0,230 m²,190 m²
"Rp 2,99 Miliar",4.0,4.0,1.0,110 m²,146 m²
Rp 399 Juta,2.0,1.0,1.0,83 m²,45 m²
Rp 399 Juta,2.0,1.0,1.0,83 m²,45 m²
Rp 725 Juta,2.0,1.0,1.0,114 m²,71 m²
Rp 558 Juta,3.0,2.0,1.0,73 m²,48 m²
"Rp 1,45 Miliar",3.0,3.0,1.0,100 m²,100 m²
Rp 558 Juta,3.0,2.0,1.0,73 m²,48 m²
Rp 735 Juta,3.0,2.0,1.0,105 m²,70 m²
"Rp 2,13 Miliar",3.0,2.0,1.0,111 m²,107 m²
"Rp 4,49 Miliar",3.0,3.0,2.0,260 m²,142 m²
"Rp 3,37 Miliar",3.0,3.0,2.0,166 m²,135 m²
Rp 698 Juta,3.0,2.0,2.0,120 m²,75 m²
"Rp 2,24 Miliar",10.0,10.0,2.0,230 m²,190 m²
"Rp 1,85 Miliar",5.0,3.0,0.0,122 m²,180 m²
Rp 950 Juta,3.0,2.0,1.0,141 m²,150 m²
Rp 255 Juta,2.0,1.0,1.0,73 m²,36 m²
Rp 747 Juta,3.0,2.0,1.0,62 m²,119 m²
Rp 667 Juta,2.0,1.0,0.0,100 m²,47 m²
"Rp 1,77 Miliar",3.0,3.0,1.0,157 m²,189 m²
Rp 850 Juta,3.0,2.0,1.0,107 m²,70 m²
Rp 884 Juta,4.0,2.0,2.0,142 m²,110 m²
Rp 130 Juta,6.0,2.0,0.0,320 m²,140 m²
Rp 775 Juta,3.0,2.0,1.0,113 m²,85 m²
Rp 775 Juta,3.0,2.0,1.0,113 m²,85 m²
"Rp 2,2 Miliar",3.0,3.0,2.0,139 m²,125 m²
"Rp 2,21 Miliar",10.0,10.0,0.0,230 m²,190 m²
"Rp 1,38 Miliar",3.0,2.0,1.0,107 m²,100 m²
"Rp 1,92 Miliar",3.0,3.0,2.0,150 m²,110 m²
"Rp 1,31 Miliar",4.0,2.0,1.0,101 m²,110 m²
Rp 328 Juta,2.0,1.0,0.0,71 m²,36 m²
Rp 756 Juta,3.0,1.0,2.0,104 m²,60 m²
"Rp 2,2 Miliar",3.0,3.0,2.0,139 m²,125 m²
"Rp 2,2 Miliar",3.0,3.0,2.0,139 m²,125 m²
Rp 775 Juta,3.0,2.0,2.0,113 m²,85 m²
"Rp 2,5 Miliar",4.0,3.0,1.0,123 m²,200 m²
Rp 950 Juta,4.0,4.0,1.0,90 m²,62 m²
"Rp 2,5 Miliar",4.0,3.0,1.0,123 m²,200 m²
"Rp 2,1 Miliar",3.0,3.0,1.0,120 m²,185 m²
Rp 550 Juta,3.0,1.0,0.0,104 m²,100 m²
"Rp 3,8 Miliar",13.0,12.0,1.0,235 m²,465 m²
Rp 715 Juta,2.0,2.0,1.0,92 m²,55 m²
Rp 715 Juta,2.0,2.0,1.0,92 m²,55 m²
"Rp 4,95 Miliar",5.0,6.0,5.0,748 m²,770 m²
"Rp 1,6 Miliar",5.0,4.0,2.0,143 m²,200 m²
Rp 556 Juta,2.0,1.0,1.0,84 m²,46 m²
Rp 920 Juta,3.0,3.0,1.0,107 m²,121 m²
"Rp 1,65 Miliar",3.0,3.0,2.0,130 m²,130 m²
"Rp 1,48 Miliar",3.0,2.0,1.0,125 m²,100 m²
"Rp 2,36 Miliar",4.0,3.0,1.0,141 m²,120 m²
Rp 920 Juta,3.0,3.0,1.0,107 m²,121 m²
Rp 475 Juta,2.0,1.0,1.0,80 m²,45 m²
"Rp 3,9 Miliar",4.0,4.0,3.0,450 m²,330 m²
Rp 260 Juta,2.0,1.0,1.0,70 m²,32 m²
Rp 335 Juta,2.0,1.0,1.0,75 m²,45 m²
Rp 890 Juta,3.0,2.0,1.0,85 m²,70 m²
Rp 470 Juta,2.0,1.0,1.0,90 m²,53 m²
Rp 470 Juta,2.0,1.0,1.0,90 m²,53 m²
"Rp 1,95 Miliar",3.0,3.0,1.0,128 m²,188 m²
Rp 775 Juta,3.0,2.0,2.0,80 m²,78 m²
Rp 885 Juta,4.0,2.0,2.0,145 m²,110 m²
Rp 885 Juta,4.0,2.0,2.0,142 m²,110 m²
"Rp 2,2 Miliar",3.0,3.0,2.0,139 m²,125 m²
"Rp 2,2 Miliar",3.0,3.0,2.0,139 m²,125 m²
Rp 757 Juta,2.0,1.0,1.0,95 m²,60 m²
"Rp 2,5 Miliar",4.0,3.0,1.0,123 m²,200 m²
"Rp 5,3 Miliar",7.0,4.0,0.0,369 m²,262 m²
Rp 750 Juta,2.0,2.0,1.0,100 m²,74 m²
"Rp 2,5 Miliar",4.0,3.0,1.0,123 m²,200 m²
"Rp 1,79 Miliar",4.0,5.0,3.0,140 m²,500 m²
"Rp 4,8 Miliar",5.0,4.0,0.0,386 m²,144 m²
Rp 900 Juta,3.0,2.0,0.0,207 m²,150 m²
"Rp 3,9 Miliar",8.0,5.0,1.0,221 m²,405 m²
Rp 961 Juta,3.0,3.0,2.0,107 m²,80 m²
"Rp 1,35 Miliar",3.0,3.0,2.0,106 m²,90 m²
"Rp 8,2 Miliar",30.0,31.0,7.0,288 m²,800 m²
"Rp 2,35 Miliar",3.0,4.0,2.0,130 m²,155 m²
"Rp 1,6 Miliar",3.0,3.0,1.0,97 m²,97 m²
Rp 475 Juta,3.0,2.0,0.0,101 m²,70 m²
Rp 535 Juta,3.0,2.0,0.0,100 m²,60 m²
Rp 465 Juta,3.0,1.0,2.0,147 m²,54 m²
Rp 950 Juta,3.0,2.0,1.0,141 m²,150 m²
Rp 250 Juta,2.0,1.0,1.0,97 m²,36 m²
Rp 465 Juta,3.0,1.0,1.0,147 m²,54 m²
Rp 250 Juta,2.0,1.0,0.0,76 m²,36 m²
Rp 155 Juta,2.0,1.0,0.0,88 m²,36 m²
Rp 155 Juta,2.0,1.0,1.0,88 m²,36 m²
Rp 593 Juta,0.0,0.0,0.0,91 m²,36 m²
"Rp 1,5 Miliar",3.0,2.0,2.0,112 m²,130 m²
Rp 295 Juta,1.0,1.0,1.0,107 m²,25 m²
"Rp 1,5 Miliar",4.0,3.0,2.0,120 m²,150 m²
"Rp 7,7 Miliar",6.0,5.0,1.0,336 m²,864 m²
"Rp 4,8 Miliar",20.0,15.0,2.0,300 m²,600 m²
Rp 495 Juta,2.0,1.0,0.0,107 m²,43 m²
"Rp 2,4 Miliar",3.0,3.0,0.0,199 m²,120 m²
"Rp 1,7 Miliar",5.0,4.0,0.0,148 m²,180 m²
"Rp 1,85 Miliar",4.0,4.0,0.0,220 m²,250 m²
"Rp 6,5 Miliar",8.0,5.0,0.0,816 m²,630 m²
"Rp 5,9 Miliar",7.0,3.0,0.0,522 m²,250 m²
"Rp 1,1 Miliar",3.0,2.0,1.0,180 m²,120 m²
"Rp 4,25 Miliar",6.0,4.0,1.0,175 m²,248 m²
Rp 2 Miliar,8.0,4.0,2.0,165 m²,250 m²
Rp 520 Juta,3.0,1.0,1.0,85 m²,45 m²
Rp 650 Juta,3.0,2.0,1.0,96 m²,60 m²
Rp 595 Juta,3.0,1.0,1.0,93 m²,60 m²
"Rp 1,3 Miliar",4.0,2.0,0.0,181 m²,150 m²
Rp 750 Juta,3.0,1.0,1.0,103 m²,61 m²
Rp 775 Juta,3.0,2.0,1.0,145 m²,70 m²
Rp 675 Juta,3.0,2.0,1.0,125 m²,65 m²
"Rp 1,85 Miliar",3.0,2.0,2.0,116 m²,115 m²
Rp 698 Juta,2.0,1.0,1.0,106 m²,55 m²
Rp 835 Juta,3.0,2.0,1.0,102 m²,65 m²
Rp 835 Juta,3.0,2.0,1.0,102 m²,65 m²
Rp 735 Juta,3.0,2.0,1.0,105 m²,70 m²
Rp 735 Juta,3.0,2.0,1.0,105 m²,70 m²
Rp 900 Juta,4.0,5.0,1.0,95 m²,110 m²
Rp 799 Juta,3.0,2.0,1.0,111 m²,60 m²
Rp 799 Juta,3.0,2.0,1.0,111 m²,60 m²
Rp 580 Juta,2.0,1.0,1.0,151 m²,54 m²
Rp 698 Juta,2.0,1.0,1.0,106 m²,55 m²
Rp 698 Juta,2.0,1.0,1.0,106 m²,55 m²
